,study,ecosystem,population,latitude,longitude,acc_temp_1,acc_temp_2,limit_1,limit_2,ARR,limit_type,upper_lower,sex,mean_temp,temp_range,acc_time,taxon,phylum,common_name,model_arr,lat_slope,range_slope,lim_slope
916,Diamond_et_al_2018,terrestrial,Cin_rural,39.17062716,-84.56639672,21,29,46.71428571,47.575,0.107589286,CTmax,upper,uncertain,12.37666667,33.6775,2,103,2,3,0.091498909,-0.04068836,-0.112661972,-0.00977822
926,Diamond_et_al_2018,terrestrial,Cin_rural,39.17062716,-84.56639672,21,29,5.821052632,5.6125,-0.026069079,CTmin,lower,uncertain,12.37666667,33.6775,2,103,2,3,0.001469329,-0.04068836,-0.112661972,-0.00977822
936,Diamond_et_al_2018,terrestrial,Cin_urban,39.14146592,-84.5232195,21,29,46.8,47.25,0.05625,CTmax,upper,female,12.54486111,33.64875,2,103,2,3,0.025,-0.04068836,-0.112661972,-0.00977822
946,Diamond_et_al_2018,terrestrial,Cin_urban,39.14146592,-84.5232195,21,29,5.6,6,0.05,CTmin,lower,female,12.54486111,33.64875,2,103,2,3,-0.124285714,-0.04068836,-0.112661972,-0.00977822
956,Diamond_et_al_2018,terrestrial,Cin_urban,39.14146592,-84.5232195,21,29,46.78481013,47.26315789,0.05979347,CTmax,upper,uncertain,12.54486111,33.64875,2,103,2,3,0.083349482,-0.04068836,-0.112661972,-0.00977822
966,Diamond_et_al_2018,terrestrial,Cin_urban,39.14146592,-84.5232195,21,29,4.2125,4.864864865,0.081545608,CTmin,lower,uncertain,12.54486111,33.64875,2,103,2,3,0.132111487,-0.04068836,-0.112661972,-0.00977822
976,Diamond_et_al_2018,terrestrial,Cle_rural,41.55624395,-81.36534927,21,29,47.2,47.8,0.075,CTmax,upper,female,9.546666667,31.80571429,2,103,2,3,0.088571428,-0.04068836,-0.112661972,-0.00977822
986,Diamond_et_al_2018,terrestrial,Cle_rural,41.55624395,-81.36534927,21,29,4.666666667,5.4,0.091666667,CTmin,lower,female,9.546666667,31.80571429,2,103,2,3,0.123333333,-0.04068836,-0.112661972,-0.00977822
996,Diamond_et_al_2018,terrestrial,Cle_rural,41.55624395,-81.36534927,21,29,46.875,47.43333333,0.069791666,CTmax,upper,uncertain,9.546666667,31.80571429,2,103,2,3,0.084464237,-0.04068836,-0.112661972,-0.00977822
1006,Diamond_et_al_2018,terrestrial,Cle_rural,41.55624395,-81.36534927,21,29,2.101123596,5.022222222,0.365137328,CTmin,lower,uncertain,9.546666667,31.80571429,2,103,2,3,0.397776529,-0.04068836,-0.112661972,-0.00977822
1016,Diamond_et_al_2018,terrestrial,Cle_urban,41.5115159,-81.60795594,21,29,47.5,48,0.0625,CTmax,upper,female,10.36766667,32.20766667,2,103,2,3,0.061904762,-0.04068836,-0.112661972,-0.00977822
1026,Diamond_et_al_2018,terrestrial,Cle_urban,41.5115159,-81.60795594,21,29,6,7.857142857,0.232142857,CTmin,lower,female,10.36766667,32.20766667,2,103,2,3,0.222857143,-0.04068836,-0.112661972,-0.00977822
1036,Diamond_et_al_2018,terrestrial,Cle_urban,41.5115159,-81.60795594,21,29,46.98958333,47.8045977,0.101876796,CTmax,upper,uncertain,10.36766667,32.20766667,2,103,2,3,0.116887315,-0.04068836,-0.112661972,-0.00977822
1046,Diamond_et_al_2018,terrestrial,Cle_urban,41.5115159,-81.60795594,21,29,4.315789474,6.942528736,0.328342408,CTmin,lower,uncertain,10.36766667,32.20766667,2,103,2,3,0.31768111,-0.04068836,-0.112661972,-0.00977822
1056,Diamond_et_al_2018,terrestrial,Knx_rural,35.74581486,-83.82361927,21,29,47.66666667,47.4,-0.033333334,CTmax,upper,female,14.44474359,29.66205128,2,103,2,3,-0.031428572,-0.04068836,-0.112661972,-0.00977822
1066,Diamond_et_al_2018,terrestrial,Knx_rural,35.74581486,-83.82361927,21,29,7,9.428571429,0.303571429,CTmin,lower,female,14.44474359,29.66205128,2,103,2,3,0.352857143,-0.04068836,-0.112661972,-0.00977822
1076,Diamond_et_al_2018,terrestrial,Knx_rural,35.74581486,-83.82361927,21,29,47.48684211,47.95402299,0.05839761,CTmax,upper,uncertain,14.44474359,29.66205128,2,103,2,3,0.077324149,-0.04068836,-0.112661972,-0.00977822
1086,Diamond_et_al_2018,terrestrial,Knx_rural,35.74581486,-83.82361927,21,29,3.973684211,7.512195122,0.442313864,CTmin,lower,uncertain,14.44474359,29.66205128,2,103,2,3,0.461246184,-0.04068836,-0.112661972,-0.00977822
1096,Diamond_et_al_2018,terrestrial,Knx_urban,35.90566913,-83.95320703,21,29,46.75,47.6,0.10625,CTmax,upper,female,14.93666667,29.83375,2,103,2,3,0.081666666,-0.04068836,-0.112661972,-0.00977822
1106,Diamond_et_al_2018,terrestrial,Knx_urban,35.90566913,-83.95320703,21,29,7.666666667,11.2,0.441666667,CTmin,lower,female,14.93666667,29.83375,2,103,2,3,0.440833333,-0.04068836,-0.112661972,-0.00977822
1116,Diamond_et_al_2018,terrestrial,Knx_urban,35.90566913,-83.95320703,21,29,47.23076923,48.38356164,0.144099051,CTmax,upper,uncertain,14.93666667,29.83375,2,103,2,3,0.156370659,-0.04068836,-0.112661972,-0.00977822
1126,Diamond_et_al_2018,terrestrial,Knx_urban,35.90566913,-83.95320703,21,29,5.506493506,10.13043478,0.577992659,CTmin,lower,uncertain,14.93666667,29.83375,2,103,2,3,0.592840556,-0.04068836,-0.112661972,-0.00977822
1133,Sasaki_and_Dam_2019,ocean,CT,41.320591,-72.001564,18,22,25.92,29.2544,0.8336,LD50_high,upper,female,11.86499977,17.6170001,3,2,2,8,0.8336,0.033684895,0.070056438,-0.139938413
1134,Sasaki_and_Dam_2019,ocean,KL,25.283653,-80.330295,18,22,31.99242,33.82464,0.458055,LD50_high,upper,female,26.73399925,8.455999374,3,2,2,8,0.458055,0.033684895,0.070056438,-0.139938413
1135,Sasaki_and_Dam_2019,ocean,ME,44.615086,-67.497436,18,22,25.9379,29.21343,0.8188825,LD50_high,upper,female,8.265999794,13.52999997,3,2,2,8,0.8188825,0.033684895,0.070056438,-0.139938413
1136,Sasaki_and_Dam_2019,ocean,MR,27.541441,-82.688451,18,22,28.917,28.917,0,LD50_high,upper,female,24.82999992,13.42499924,3,2,2,8,1.26E-15,0.033684895,0.070056438,-0.139938413
1137,Sasaki_and_Dam_2019,ocean,NS,29.037478,-80.908512,18,22,26.48557,30.13375,0.912045,LD50_high,upper,female,24.00300026,9.793001175,3,2,2,8,0.912045,0.033684895,0.070056438,-0.139938413
1138,Sasaki_and_Dam_2019,ocean,PG,26.940398,-82.051036,18,22,29.2356,31.2526,0.50425,LD50_high,upper,female,26.33499908,13.22299767,3,2,2,8,0.50425,0.033684895,0.070056438,-0.139938413
1139,Sasaki_and_Dam_2019,ocean,PR,26.484712,-82.011192,18,22,29.51297,31.20154,0.4221425,LD50_high,upper,female,26.64599991,11.39900017,3,2,2,8,0.4221425,0.033684895,0.070056438,-0.139938413
1140,Sasaki_and_Dam_2019,ocean,SA,45.100059,-67.055032,18,22,26.3281,30.497,1.042225,LD50_high,upper,female,8.222000122,14.31099999,3,2,2,8,1.042225,0.033684895,0.070056438,-0.139938413
1141,Sasaki_and_Dam_2019,ocean,SB,46.27291,-64.575143,18,22,24.295,30.3619,1.516725,LD50_high,upper,female,7.721000195,20.10299969,3,2,2,8,1.516725,0.033684895,0.070056438,-0.139938413
1142,Sasaki_and_Dam_2019,ocean,SP,27.633728,-82.6674,18,22,26.5059,29.644,0.784525,LD50_high,upper,female,25.02199936,13.68099976,3,2,2,8,0.784525,0.033684895,0.070056438,-0.139938413
1143,Sasaki_et_al_2019,ocean,CT,41.320591,-72.001564,18,22,30.2282,31.55975,0.3328875,LD50_high,upper,female,11.86499977,17.6170001,3,2,2,8,0.3328875,0.02151588,0.070414731,-0.082743347
1144,Sasaki_et_al_2019,ocean,CT,41.320591,-72.001564,18,22,27.85826,29.29172,0.358365,LD50_high,upper,male,11.86499977,17.6170001,3,2,2,8,0.358365,0.02151588,0.070414731,-0.082743347
1145,Sasaki_et_al_2019,ocean,PG,26.940398,-82.051036,18,22,31.48687,31.6295,0.0356575,LD50_high,upper,female,26.33499908,13.22299767,3,2,2,8,0.0356575,0.02151588,0.070414731,-0.082743347
1146,Sasaki_et_al_2019,ocean,PG,26.940398,-82.051036,18,22,30.04441,30.19157,0.03679,LD50_high,upper,male,26.33499908,13.22299767,3,2,2,8,0.03679,0.02151588,0.070414731,-0.082743347
1147,Pereira_et_al_2017,intertidal,AB,33.736857,-118.373817,20,25,35.727,36.963,0.2472,LD50_high,upper,female,18.8,20.15,3,104,2,8,0.2472,-0.001994946,0.004885341,0.005065802
1148,Pereira_et_al_2017,intertidal,BDM,42.197075,-124.374844,20,25,35.066,35.723,0.1314,LD50_high,upper,female,12.725,14.075,3,104,2,8,0.1314,-0.001994946,0.004885341,0.005065802
1149,Pereira_et_al_2017,intertidal,BR,32.814202,-117.273379,20,25,36.75,38.03,0.256,LD50_high,upper,female,18.45,18.325,3,104,2,8,0.256,-0.001994946,0.004885341,0.005065802
1150,Pereira_et_al_2017,intertidal,BUF,31.723725,-116.721815,20,25,36.663,37.21,0.1094,LD50_high,upper,female,18.78,17.92,3,104,2,8,0.1094,-0.001994946,0.004885341,0.005065802
1151,Pereira_et_al_2017,intertidal,HEC,44.115493,-124.124432,20,25,34.622,35.018,0.0792,LD50_high,upper,female,12,14.525,3,104,2,8,0.0792,-0.001994946,0.004885341,0.005065802
1152,Pereira_et_al_2017,intertidal,PAC,48.829826,-125.151682,20,25,34.276,35.51,0.2468,LD50_high,upper,female,10.74,13.4,3,104,2,8,0.2468,-0.001994946,0.004885341,0.005065802
1153,Pereira_et_al_2017,intertidal,PES,37.259631,-122.414116,20,25,35.043,36.384,0.2682,LD50_high,upper,female,14.075,12.075,3,104,2,8,0.2682,-0.001994946,0.004885341,0.005065802
1154,Pereira_et_al_2017,intertidal,RC,50.579756,-128.237292,20,25,33.813,34.425,0.1224,LD50_high,upper,female,9.8,10.3,3,104,2,8,0.1224,-0.001994946,0.004885341,0.005065802
1155,Pereira_et_al_2017,intertidal,SCN,36.949433,-122.046358,20,25,34.696,35.764,0.2136,LD50_high,upper,female,14.48,14.34,3,104,2,8,0.2136,-0.001994946,0.004885341,0.005065802
1156,Pereira_et_al_2017,intertidal,SD,32.744828,-117.255264,20,25,36.415,37.437,0.2044,LD50_high,upper,female,18.36666667,18.13333333,3,104,2,8,0.2044,-0.001994946,0.004885341,0.005065802
1157,Pereira_et_al_2017,intertidal,SRQ,27.179937,-114.397685,20,25,37.638,38.46,0.1644,LD50_high,upper,female,20.16666667,14.26666667,3,104,2,8,0.1644,-0.001994946,0.004885341,0.005065802
1158,Sasaki_et_al_2019,ocean,CT,41.320591,-72.001564,18,22,30.2282,31.55975,0.3328875,LD50_high,upper,female,11.86499977,17.6170001,3,2,2,8,0.3328875,0.02151588,0.070414731,-0.082743347
1159,Sasaki_et_al_2019,ocean,CT,41.320591,-72.001564,18,22,27.85826,29.29172,0.358365,LD50_high,upper,male,11.86499977,17.6170001,3,2,2,8,0.358365,0.02151588,0.070414731,-0.082743347
1160,Sasaki_et_al_2019,ocean,PG,26.940398,-82.051036,18,22,31.48687,31.6295,0.0356575,LD50_high,upper,female,26.33499908,13.22299767,3,2,2,8,0.0356575,0.02151588,0.070414731,-0.082743347
1161,Sasaki_et_al_2019,ocean,PG,26.940398,-82.051036,18,22,30.04441,30.19157,0.03679,LD50_high,upper,male,26.33499908,13.22299767,3,2,2,8,0.03679,0.02151588,0.070414731,-0.082743347
1162,Kelly_et_al_2012,intertidal,BR,38.303333,-123.059559,19,28,34.77272727,35.67689394,0.100462963,LD50_high,upper,male,14.8,16.425,3,104,2,8,0.100462963,-0.00266695,0.007214583,0.009202204
1163,Kelly_et_al_2012,intertidal,FC,44.83,-124.05,19,28,35.35950413,35.89544163,0.059548611,LD50_high,upper,male,11.66,15.28,3,104,2,8,0.059548611,-0.00266695,0.007214583,0.009202204
1164,Kelly_et_al_2012,intertidal,PP,27,-114.03,19,28,38.2768595,39.25758867,0.108969908,LD50_high,upper,male,21.5,18.3,3,104,2,8,0.108969908,-0.00266695,0.007214583,0.009202204
1165,Kelly_et_al_2012,intertidal,SA,38.573651,-123.339033,19,28,34.79752066,35.58137483,0.087094908,LD50_high,upper,male,14.5,14.92,3,104,2,8,0.087094908,-0.00266695,0.007214583,0.009202204
1166,Kelly_et_al_2012,intertidal,SH,44.25,-124.1,19,28,35.23553719,35.88084969,0.071701389,LD50_high,upper,male,11.125,14.75,3,104,2,8,0.071701389,-0.00266695,0.007214583,0.009202204
1167,Kelly_et_al_2012,intertidal,SR,28.65,-114.25,19,28,37.79752066,38.84022899,0.115856481,LD50_high,upper,male,22.3,21.15,3,104,2,8,0.115856481,-0.00266695,0.007214583,0.009202204
1168,Tepolt_et_al_2014,intertidal,North_Harbour,47.8459,-54.0969,5,25,34.1,36.5,0.12,LD50_high,upper,uncertain,5.64,28.6,1,18,2,9,0.12,-0.003935397,-0.003706116,-0.048228717
1169,Tepolt_et_al_2014,intertidal,Seadrift_Lagoon,37.9079,-122.673,5,25,29.7,36.4,0.335,LD50_high,upper,uncertain,14.7,16.025,1,18,2,9,0.335,-0.003935397,-0.003706116,-0.048228717
1170,Tepolt_et_al_2014,intertidal,Seixal,38.6455,-9.1036,5,25,35.5,37.3,0.09,LD50_high,upper,uncertain,17,15.54,1,18,2,9,0.09,-0.003935397,-0.003706116,-0.048228717
1171,Tepolt_et_al_2014,intertidal,Skitnepollen,60.5061,5.0226,5,25,34.2,36.1,0.095,LD50_high,upper,uncertain,7.942857143,16.7,1,18,2,9,0.095,-0.003935397,-0.003706116,-0.048228717
1172,Tepolt_et_al_2014,intertidal,Toquart_Bay,49.0203,-125.359,5,25,34.9,35.5,0.03,LD50_high,upper,uncertain,10.625,14.625,1,18,2,9,0.03,-0.003935397,-0.003706116,-0.048228717
1173,Tepolt_et_al_2014,intertidal,Tuckerton,39.5095,-74.3248,5,25,35.8,36.3,0.025,LD50_high,upper,uncertain,13.1,27.56666667,1,18,2,9,0.025,-0.003935397,-0.003706116,-0.048228717
1174,Tepolt_et_al_2014,intertidal,Walpole,43.9351,-69.5809,5,25,35.1,37,0.095,LD50_high,upper,uncertain,7.98,29.22,1,18,2,9,0.095,-0.003935397,-0.003706116,-0.048228717
1175,Villeneuve_et_al,ocean,Beaufort,34.718,-76.671,20,24,39.2756072,38.32249735,-0.238277462,LD50_high,upper,uncertain,20.77199936,14.97000027,2,106,6,33,-0.238277462,-0.095257649,-0.0309503,0.163606425
1176,Villeneuve_et_al,ocean,Folly Beach,32.66,-79.943,20,24,39.9487719,39.1215801,-0.20679795,LD50_high,upper,uncertain,21.73500061,15.81299973,2,106,6,33,-0.20679795,-0.095257649,-0.0309503,0.163606425
1177,Villeneuve_et_al,ocean,Oyster,37.288,-75.924,20,24,39.51217395,36.96839395,-0.635945,LD50_high,upper,uncertain,16.00399971,28.65999913,2,106,6,33,-0.635945,-0.095257649,-0.0309503,0.163606425
1178,Armstong_et_al_2020,terrestrial,Exit_Glacier_AK,60.18795,-149.6312833,4,20,-29.81377318,-9.704653169,1.256820001,LD50_low,lower,uncertain,2.583333333,22.13333333,1,6,7,29,1.256820001,0.006867624,-0.010760475,-0.052830394
1179,Armstong_et_al_2020,terrestrial,Goodnews_Bay_AK,59.1166667,-161.58333,4,20,-27.65280678,-12.84935036,0.925216026,LD50_low,lower,uncertain,1.128571429,25.55714286,1,6,7,29,0.925216026,0.006867624,-0.010760475,-0.052830394
1180,Armstong_et_al_2020,terrestrial,Grant_Lagoon_Kodiak_AK,57.37,-154.65,4,20,-23.33244964,-11.4111571,0.745080784,LD50_low,lower,uncertain,4.483333333,15.6,1,6,7,29,0.745080784,0.006867624,-0.010760475,-0.052830394
1181,Armstong_et_al_2020,terrestrial,Portage_Glacier_AK,60.7916167,-148.90213,4,20,-12.58644191,-9.311340928,0.204693811,LD50_low,lower,uncertain,3.375,25.3625,1,6,7,29,0.204693811,0.006867624,-0.010760475,-0.052830394
1182,Armstong_et_al_2020,terrestrial,Ptarmigan_Creek_AK,65.4529,-145.5075657,4,20,-21.35861043,-10.35427114,0.687771206,LD50_low,lower,uncertain,-5.725,45.3875,1,6,7,29,0.687771206,0.006867624,-0.010760475,-0.052830394
1183,Armstong_et_al_2020,terrestrial,Rainbow_ridge_AK,63.32,-145.64,4,20,-3.217102055,-10.02931209,-0.425763127,LD50_low,lower,uncertain,-6.871428571,36.77142857,1,6,7,29,-0.425763127,0.006867624,-0.010760475,-0.052830394
1184,Armstong_et_al_2020,terrestrial,Strathcona_Park_BC,49.82915,-125.8728,4,20,-20.78604925,-9.716357998,0.691855703,LD50_low,lower,uncertain,7.22,21.42,1,6,7,29,0.691855703,0.006867624,-0.010760475,-0.052830394
1185,Armstong_et_al_2020,terrestrial,Taiwan,24,121,4,20,-14.52569185,-7.910062901,0.413476809,LD50_low,lower,uncertain,18.05,18.8,1,6,7,29,0.413476809,0.006867624,-0.010760475,-0.052830394
1186,Armstong_et_al_2020,terrestrial,Thompson_Pass_AK,61.13,-145.73,4,20,-26.800005,-10.62100617,1.011187427,LD50_low,lower,uncertain,-1.475,28.7125,1,6,7,29,1.011187427,0.006867624,-0.010760475,-0.052830394
1187,Armstong_et_al_2020,terrestrial,Bailey's_Harbor_WI,45.07036,-87.1711,4,20,-14.63508697,-14.0455688,0.036844886,LD50_low,lower,uncertain,6.78,30.08,1,7,7,29,0.036844886,0.006867624,-0.010760475,-0.052830394
1188,Armstong_et_al_2020,terrestrial,Cedar_Mountain_NC,36.426667,-79.93777778,4,20,-18.05094602,-9.863268598,0.511729839,LD50_low,lower,uncertain,14.74,30.3,1,7,7,29,0.511729839,0.006867624,-0.010760475,-0.052830394
1189,Armstong_et_al_2020,terrestrial,Esja_Mountain_Iceland,64.2,-21.7,4,20,-32.62608326,-16.77459452,0.990718046,LD50_low,lower,uncertain,4.6375,15.425,1,7,7,29,0.990718046,0.006867624,-0.010760475,-0.052830394
1190,Armstong_et_al_2020,terrestrial,Exeter_McNair_England,50.72,-3.53,4,20,-12.59724636,-9.322145385,0.204693811,LD50_low,lower,uncertain,10.925,15.125,1,7,7,29,0.204693811,0.006867624,-0.010760475,-0.052830394
1191,Armstong_et_al_2020,terrestrial,Plech_Germany,49.65,11.47,4,20,-11.74699564,-9.585428989,0.135097916,LD50_low,lower,uncertain,8.25,26.18333333,1,7,7,29,0.135097916,0.006867624,-0.010760475,-0.052830394
1192,Armstong_et_al_2020,terrestrial,Presque_Isle_PA,42.14,-80.11,4,20,-19.68091838,-12.01718209,0.478983518,LD50_low,lower,uncertain,9.9,31.9,1,7,7,29,0.478983518,0.006867624,-0.010760475,-0.052830394
1193,Armstong_et_al_2020,terrestrial,Reykjavik_Iceland,64,-21,4,20,-12.32045719,-7.997323896,0.270195831,LD50_low,lower,uncertain,3.9125,14.7125,1,7,7,29,0.270195831,0.006867624,-0.010760475,-0.052830394
1194,Armstrong_et_al_2015,terrestrial,Elk_River,49.846,-125.85,4,20,-19.5,-9.1,0.65,LD50_low,lower,uncertain,7.966666667,21.66666667,2,6,7,29,0.65,-0.009063538,-0.009337698,-0.053015313
1195,Armstrong_et_al_2015,terrestrial,Portage_Glacier,60.82,-148.97,4,20,-21.6,-10.5,0.69375,LD50_low,lower,uncertain,4.1,25.875,2,6,7,29,0.69375,-0.009063538,-0.009337698,-0.053015313
1196,Armstrong_et_al_2015,terrestrial,Ptarmigan_Creek,65.05,-147.6,4,20,-17.2,-9.8,0.4625,LD50_low,lower,uncertain,-2.725,44.8625,2,6,7,29,0.4625,-0.009063538,-0.009337698,-0.053015313
1197,Armstong_et_al_2020,terrestrial,Exit_Glacier_AK,60.18795,-149.6312833,4,20,-29.81377318,-9.704653169,1.256820001,LD50_low,lower,uncertain,2.583333333,22.13333333,1,6,7,29,1.256820001,0.006867624,-0.010760475,-0.052830394
1198,Armstong_et_al_2020,terrestrial,Goodnews_Bay_AK,59.1166667,-161.58333,4,20,-27.65280678,-12.84935036,0.925216026,LD50_low,lower,uncertain,1.128571429,25.55714286,1,6,7,29,0.925216026,0.006867624,-0.010760475,-0.052830394
1199,Armstong_et_al_2020,terrestrial,Grant_Lagoon_Kodiak_AK,57.37,-154.65,4,20,-23.33244964,-11.4111571,0.745080784,LD50_low,lower,uncertain,4.483333333,15.6,1,6,7,29,0.745080784,0.006867624,-0.010760475,-0.052830394
1200,Armstong_et_al_2020,terrestrial,Portage_Glacier_AK,60.7916167,-148.90213,4,20,-12.58644191,-9.311340928,0.204693811,LD50_low,lower,uncertain,3.375,25.3625,1,6,7,29,0.204693811,0.006867624,-0.010760475,-0.052830394
1201,Armstong_et_al_2020,terrestrial,Ptarmigan_Creek_AK,65.4529,-145.5075657,4,20,-21.35861043,-10.35427114,0.687771206,LD50_low,lower,uncertain,-5.725,45.3875,1,6,7,29,0.687771206,0.006867624,-0.010760475,-0.052830394
1202,Armstong_et_al_2020,terrestrial,Rainbow_ridge_AK,63.32,-145.64,4,20,-3.217102055,-10.02931209,-0.425763127,LD50_low,lower,uncertain,-6.871428571,36.77142857,1,6,7,29,-0.425763127,0.006867624,-0.010760475,-0.052830394
1203,Armstong_et_al_2020,terrestrial,Strathcona_Park_BC,49.82915,-125.8728,4,20,-20.78604925,-9.716357998,0.691855703,LD50_low,lower,uncertain,7.22,21.42,1,6,7,29,0.691855703,0.006867624,-0.010760475,-0.052830394
1204,Armstong_et_al_2020,terrestrial,Taiwan,24,121,4,20,-14.52569185,-7.910062901,0.413476809,LD50_low,lower,uncertain,18.05,18.8,1,6,7,29,0.413476809,0.006867624,-0.010760475,-0.052830394
1205,Armstong_et_al_2020,terrestrial,Thompson_Pass_AK,61.13,-145.73,4,20,-26.800005,-10.62100617,1.011187427,LD50_low,lower,uncertain,-1.475,28.7125,1,6,7,29,1.011187427,0.006867624,-0.010760475,-0.052830394
1206,Armstong_et_al_2020,terrestrial,Bailey's_Harbor_WI,45.07036,-87.1711,4,20,-14.63508697,-14.0455688,0.036844886,LD50_low,lower,uncertain,6.78,30.08,1,7,7,29,0.036844886,0.006867624,-0.010760475,-0.052830394
1207,Armstong_et_al_2020,terrestrial,Cedar_Mountain_NC,36.426667,-79.93777778,4,20,-18.05094602,-9.863268598,0.511729839,LD50_low,lower,uncertain,14.74,30.3,1,7,7,29,0.511729839,0.006867624,-0.010760475,-0.052830394
1208,Armstong_et_al_2020,terrestrial,Esja_Mountain_Iceland,64.2,-21.7,4,20,-32.62608326,-16.77459452,0.990718046,LD50_low,lower,uncertain,4.6375,15.425,1,7,7,29,0.990718046,0.006867624,-0.010760475,-0.052830394
1209,Armstong_et_al_2020,terrestrial,Exeter_McNair_England,50.72,-3.53,4,20,-12.59724636,-9.322145385,0.204693811,LD50_low,lower,uncertain,10.925,15.125,1,7,7,29,0.204693811,0.006867624,-0.010760475,-0.052830394
1210,Armstong_et_al_2020,terrestrial,Plech_Germany,49.65,11.47,4,20,-11.74699564,-9.585428989,0.135097916,LD50_low,lower,uncertain,8.25,26.18333333,1,7,7,29,0.135097916,0.006867624,-0.010760475,-0.052830394
1211,Armstong_et_al_2020,terrestrial,Presque_Isle_PA,42.14,-80.11,4,20,-19.68091838,-12.01718209,0.478983518,LD50_low,lower,uncertain,9.9,31.9,1,7,7,29,0.478983518,0.006867624,-0.010760475,-0.052830394
1212,Armstong_et_al_2020,terrestrial,Reykjavik_Iceland,64,-21,4,20,-12.32045719,-7.997323896,0.270195831,LD50_low,lower,uncertain,3.9125,14.7125,1,7,7,29,0.270195831,0.006867624,-0.010760475,-0.052830394
1213,Park_et_al_2018,terrestrial,IT,42.117,12.48,4,22,-9.6,-4.6,0.277777778,LD50_low,lower,uncertain,15.28333333,26.25,2,8,7,29,0.277777778,0.006177913,2.044444444,-0.045634921
1214,Park_et_al_2018,terrestrial,SW,62.8,18.2,4,22,-12.4,-5.1,0.405555556,LD50_low,lower,uncertain,4.625,26.3125,2,8,7,29,0.405555556,0.006177913,2.044444444,-0.045634921
