"","study","ecosystem","population","latitude","longitude","acc_temp_1","acc_temp_2","limit_1","limit_2","ARR","limit_type","upper_lower","sex","mean_temp","temp_range","acc_time","taxon","phylum","common_name","model_arr","lat_slope","range_slope","lim_slope"
"784","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,23,46.75,47.4,0.324999999999999,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"785","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,25,46.75,47,0.0625,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"786","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,27,46.75,47.33333333,0.097222221666667,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"787","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,29,46.75,47.6,0.10625,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"788","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,25,47.4,47,-0.199999999999999,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"789","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,27,47.4,47.33333333,-0.0166666674999991,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"790","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,29,47.4,47.6,0.0333333333333338,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"791","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,27,47,47.33333333,0.166666665000001,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"792","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,29,47,47.6,0.15,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"793","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,27,29,47.33333333,47.6,0.133333335,"CTmax","upper","female",14.9366666666667,29.83375,2,103,2,3,0.0816666664999999,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"794","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,23,7.666666667,8.75,0.5416666665,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"795","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,25,7.666666667,8.5,0.20833333325,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"796","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,27,7.666666667,10.5,0.472222222166667,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"797","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,29,7.666666667,11.2,0.441666666625,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"798","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,25,8.75,8.5,-0.125,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"799","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,27,8.75,10.5,0.4375,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"800","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,29,8.75,11.2,0.408333333333333,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"801","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,27,8.5,10.5,1,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"802","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,29,8.5,11.2,0.675,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"803","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,27,29,10.5,11.2,0.35,"CTmin","lower","female",14.9366666666667,29.83375,2,103,2,3,0.4408333333,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"804","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,23,47.23076923,47.3125,0.040865385,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"805","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,25,47.23076923,47.58571429,0.0887362649999996,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"806","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,27,47.23076923,48.13432836,0.150593188333333,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"807","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,29,47.23076923,48.38356164,0.14409905125,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"808","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,25,47.3125,47.58571429,0.136607144999999,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"809","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,27,47.3125,48.13432836,0.205457089999999,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"810","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,29,47.3125,48.38356164,0.178510273333334,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"811","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,27,47.58571429,48.13432836,0.274307035,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"812","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,29,47.58571429,48.38356164,0.199461837500001,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"813","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,27,29,48.13432836,48.38356164,0.124616640000003,"CTmax","upper","uncertain",14.9366666666667,29.83375,2,103,2,3,0.156370659,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"814","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,23,5.506493506,6.0625,0.278003247,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"815","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,25,5.506493506,6.028571429,0.13051948075,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"816","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,27,5.506493506,8.671428571,0.5274891775,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"817","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,21,29,5.506493506,10.13043478,0.57799265925,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"818","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,25,6.0625,6.028571429,-0.0169642854999998,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"819","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,27,6.0625,8.671428571,0.65223214275,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"820","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,23,29,6.0625,10.13043478,0.67798913,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"821","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,27,6.028571429,8.671428571,1.321428571,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"822","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,25,29,6.028571429,10.13043478,1.02546583775,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"823","Diamond_et_al_2018","terrestrial","Knx_urban",35.905669129,-83.953207025,27,29,8.671428571,10.13043478,0.7295031045,"CTmin","lower","uncertain",14.9366666666667,29.83375,2,103,2,3,0.59284055595,-0.0406883598740571,-0.112661971631958,-0.00977822031894319
"824","Campbell_Staton_et_al_2018","terrestrial","Arlington",32.768686,-97.08369,20,30,6.356623,8.30349345,0.194687045,"CTmin","lower","uncertain",18.9,32.1,1,5,3,21,0.194687045,-0.00189890222266767,-0.000516778470252063,-0.000120666449794221
"825","Campbell_Staton_et_al_2018","terrestrial","Austin",30.24407,-97.720786,20,30,6.45487627,8.43085881,0.197598254,"CTmin","lower","uncertain",20.6,29.25,1,5,3,21,0.197598254,-0.00189890222266767,-0.000516778470252063,-0.000120666449794221
"826","Campbell_Staton_et_al_2018","terrestrial","Brownsville",25.894346,-97.489169,20,30,8.36535662,10.1229985,0.175764188,"CTmin","lower","uncertain",23.8,18.475,1,5,3,21,0.175764188,-0.00189890222266767,-0.000516778470252063,-0.000120666449794221
"827","Campbell_Staton_et_al_2018","terrestrial","Hodgen",34.784382,-94.694722,20,30,6.02911208,7.79767103,0.176855895,"CTmin","lower","uncertain",16.2,32.36,1,5,3,21,0.176855895,-0.00189890222266767,-0.000516778470252063,-0.000120666449794221
"828","Campbell_Staton_et_al_2018","terrestrial","Victoria",28.818269,-97.024316,20,30,7.10262009,9.64628821,0.254366812,"CTmin","lower","uncertain",21.5,24.775,1,5,3,21,0.254366812,-0.00189890222266767,-0.000516778470252063,-0.000120666449794221
"829","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,5,10,0.214285714,3.833333333,0.7238095238,"CTmin","lower","uncertain",0.75,31,1,23,3,19,0.32809523812,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"830","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,5,20,0.214285714,4.095238095,0.258730158733333,"CTmin","lower","uncertain",0.75,31,1,23,3,19,0.32809523812,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"831","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,5,25,0.214285714,8.285714286,0.4035714286,"CTmin","lower","uncertain",0.75,31,1,23,3,19,0.32809523812,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"832","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,10,20,3.833333333,4.095238095,0.0261904762,"CTmin","lower","uncertain",0.75,31,1,23,3,19,0.32809523812,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"833","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,10,25,3.833333333,8.285714286,0.296825396866667,"CTmin","lower","uncertain",0.75,31,1,23,3,19,0.32809523812,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"834","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,20,25,4.095238095,8.285714286,0.8380952382,"CTmin","lower","uncertain",0.75,31,1,23,3,19,0.32809523812,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"835","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,5,10,25.84557439,26.37288136,0.105461394,"CTmax","upper","uncertain",0.75,31,1,23,3,19,0.509905838,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"836","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,5,20,25.84557439,32.14689266,0.420087884666667,"CTmax","upper","uncertain",0.75,31,1,23,3,19,0.509905838,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"837","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,5,25,25.84557439,35.70621469,0.493032015,"CTmax","upper","uncertain",0.75,31,1,23,3,19,0.509905838,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"838","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,10,20,26.37288136,32.14689266,0.57740113,"CTmax","upper","uncertain",0.75,31,1,23,3,19,0.509905838,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"839","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,10,25,26.37288136,35.70621469,0.622222222,"CTmax","upper","uncertain",0.75,31,1,23,3,19,0.509905838,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"840","Darveau_et_al_2012","freshwater","Atlin_warm_spring",59.40388333,-133.5753361,20,25,32.14689266,35.70621469,0.711864406000001,"CTmax","upper","uncertain",0.75,31,1,23,3,19,0.509905838,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"841","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,5,10,-0.119047619,2.261904762,0.4761904762,"CTmin","lower","uncertain",4.733333333,32.76666667,1,23,3,19,0.19952380954,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"842","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,5,20,-0.119047619,2.428571429,0.169841269866667,"CTmin","lower","uncertain",4.733333333,32.76666667,1,23,3,19,0.19952380954,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"843","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,5,25,-0.119047619,4.785714286,0.24523809525,"CTmin","lower","uncertain",4.733333333,32.76666667,1,23,3,19,0.19952380954,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"844","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,10,20,2.261904762,2.428571429,0.0166666667,"CTmin","lower","uncertain",4.733333333,32.76666667,1,23,3,19,0.19952380954,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"845","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,10,25,2.261904762,4.785714286,0.168253968266667,"CTmin","lower","uncertain",4.733333333,32.76666667,1,23,3,19,0.19952380954,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"846","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,20,25,2.428571429,4.785714286,0.4714285714,"CTmin","lower","uncertain",4.733333333,32.76666667,1,23,3,19,0.19952380954,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"847","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,5,10,26.16195857,26.18832392,0.00527306999999979,"CTmax","upper","uncertain",4.733333333,32.76666667,1,23,3,19,0.4872316384,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"848","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,5,20,26.16195857,32.04143126,0.391964846,"CTmax","upper","uncertain",4.733333333,32.76666667,1,23,3,19,0.4872316384,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"849","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,5,25,26.16195857,35.41619586,0.4627118645,"CTmax","upper","uncertain",4.733333333,32.76666667,1,23,3,19,0.4872316384,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"850","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,10,20,26.18832392,32.04143126,0.585310734,"CTmax","upper","uncertain",4.733333333,32.76666667,1,23,3,19,0.4872316384,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"851","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,10,25,26.18832392,35.41619586,0.615191462666667,"CTmax","upper","uncertain",4.733333333,32.76666667,1,23,3,19,0.4872316384,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"852","Darveau_et_al_2012","freshwater","green_lake",51.37627778,-121.2630472,20,25,32.04143126,35.41619586,0.67495292,"CTmax","upper","uncertain",4.733333333,32.76666667,1,23,3,19,0.4872316384,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"853","Darveau_et_al_2012","freshwater","liard_hot_spring",59.428525,-126.0884222,5,10,0.30952381,2.404761905,0.419047619,"CTmin","lower","uncertain",0.4375,39.325,1,23,3,19,0.25428571426,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"854","Darveau_et_al_2012","freshwater","liard_hot_spring",59.428525,-126.0884222,5,20,0.30952381,3.5,0.212698412666667,"CTmin","lower","uncertain",0.4375,39.325,1,23,3,19,0.25428571426,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
"855","Darveau_et_al_2012","freshwater","liard_hot_spring",59.428525,-126.0884222,5,25,0.30952381,6.119047619,0.29047619045,"CTmin","lower","uncertain",0.4375,39.325,1,23,3,19,0.25428571426,-7.8852514409631e-05,-0.00504151082099563,-0.00137464268884441
